Trial,ButtonPressTimeinOverallExp,squareStartTime,squareStartFrame,flash_circleStartTime,flash_circleStartFrame,flash_circleEndTime,flash_circleEndFrame,lilsquareStartTime,lilsquareStartFrame,lilsquareEndTime,lilsquareEndFrame,lilafterflash,ButtonPressTime,Key,false_presses,Acc,Opacity,FlashSide,CorrSide,SquareAbsent,wmarith_probeStartTime,wmarith_probeStartFrame,ButtonPressTime_wmarith,Key_wmarith,false_presses_wmarith,Acc_wmarith,PenultimateAbsent,Corr_wmarith_choice,frameRate,session,participant
506,2466.981451,1.146311507,69,1.862689425,112,1.896397693,114,2.812815661,169,2.846748071,171,37,2.979582073,left,5,1,0.028738447,-1,-1,right,0.497016187,30,0.9816386,d,0,1,bottom,FALSE,60.08401695,4,714
507,2470.98319,1.076475494,65,1.825966056,110,1.858731109,112,2.292409681,138,2.326337539,140,8,2.443025956,down,2,1,0.028738447,0,0,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
508,2473.449953,1.110588241,67,1.510437941,91,1.543622263,93,1.976837761,119,2.010993174,121,8,2.077449429,right,2,0,0.028738447,1,0,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
509,2475.548815,1.179099315,71,1.862209853,112,1.895088115,114,2.345330973,141,2.378741713,143,9,2.429226461,right,2,0,0.028738447,1,-1,bottom,0.493404892,30,1.127295886,d,0,1,left,FALSE,60.08401695,4,714
510,2479.150486,1.043524984,63,1.776133252,107,1.810008203,109,2.759933053,166,2.792712329,168,39,2.826772738,down,3,1,0.028738447,0,0,left,0.496380171,30,1.130795111,d,0,1,bottom,FALSE,60.08401695,4,714
511,2483.152779,0.989998965,60,1.489790183,90,1.522990435,92,1.923236649,116,1.9567953,118,6,2.023677081,left,1,1,0.028738447,-1,-1,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
512,2485.19922,1.111768681,67,1.71204755,103,1.744772212,105,2.462176972,148,2.494798665,150,25,2.595438777,down,4,1,0.028738447,0,0,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
513,2487.817359,1.176322008,71,1.660076868,100,1.693306702,102,2.059227406,124,2.092890163,126,4,2.126683764,down,2,1,0.028738447,0,0,left,0.49690241,30,0.848166306,s,0,1,left,TRUE,60.08401695,4,714
514,2490.836549,1.173895136,70,1.974208365,118,2.0069262,120,2.706882055,162,2.740143746,164,24,2.80730087,down,4,1,0.028738447,0,0,right,0.496324989,30,0.913280556,d,0,1,left,FALSE,60.08401695,4,714
515,2494.598188,1.129399631,68,1.579162348,95,1.613186348,97,1.929342514,116,2.740143746,164,1,1.929342514,right,1,1,0.028738447,1,1,left,0.497199369,30,0.915022488,d,0,1,right,FALSE,60.08401695,4,714
516,2497.483483,1.010398687,61,1.510239399,91,1.542896364,93,2.060104061,124,2.093524472,126,13,2.160180405,left,2,0,0.028738447,-1,1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
517,2499.665431,1.078637834,65,1.645732948,99,1.678610641,101,2.162497483,130,2.195742108,132,11,2.246531211,left,2,1,0.028738447,-1,-1,bottom,0.496037701,30,1.280890854,s,0,1,bottom,TRUE,60.08401695,4,714
518,2503.236457,1.205728352,72,1.989187732,119,2.02271168,121,2.389890762,143,2.423174071,145,4,2.556691876,right,2,1,0.028738447,1,1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
519,2505.817021,1.19418677,72,1.993744517,120,2.026753054,122,2.776382993,167,2.810086141,169,27,2.89389459,left,4,1,0,-1,-1,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
520,2508.733645,1.009569819,61,1.60983219,97,1.643215054,99,2.393470769,144,2.426888904,146,27,2.576263868,left,4,1,0.022138447,-1,-1,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
521,2511.331207,1.113219912,67,1.913644075,115,1.947323329,117,2.496864863,150,2.531306426,152,15,2.531306426,left,3,1,0.022138447,-1,-1,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
522,2513.884972,1.075771212,65,1.659133653,100,1.692539273,102,2.458705054,148,2.491995758,150,28,2.576350339,left,4,1,0.022138447,-1,-1,bottom,0.496065577,30,0.913013748,d,0,1,right,FALSE,60.08401695,4,714
523,2517.413758,1.04777969,63,1.514146516,91,1.547470785,93,1.930815932,116,1.964635702,118,5,2.098912402,down,2,1,0,0,0,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
524,2519.536271,0.99074762,60,1.440455724,87,1.474255014,89,2.39054612,144,2.424072913,146,37,2.490349968,left,4,1,0.022138447,-1,-1,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
525,2522.046842,1.18083499,71,1.647237086,99,1.680565906,101,2.381239696,143,2.41441321,145,24,2.465521459,down,3,0,0.022138447,0,1,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
526,2524.533182,1.060555757,64,1.594095066,96,1.628068435,98,2.61074184,157,2.41441321,145,41,2.62881709,down,5,1,0.022138447,0,0,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
527,2527.184128,1.157014549,70,1.873982972,113,1.906854407,115,2.473461416,149,2.506659393,151,16,2.625849775,right,3,1,0.022138447,1,1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
528,2529.835506,1.042634107,63,1.675968729,101,1.708352059,103,2.608227928,157,2.641773494,159,36,2.741894781,left,5,1,0.022138447,-1,-1,bottom,0.495929044,30,0.963097431,s,0,1,bottom,TRUE,60.08401695,4,714
529,2533.58036,1.181234349,71,1.980952522,119,2.013999743,121,2.98017144,179,3.013553735,181,40,3.046954804,left,5,1,0.022138447,-1,-1,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
530,2536.648424,1.12958907,68,1.562897865,94,1.595598065,96,2.595600341,156,2.62957371,158,42,2.62957371,left,5,0,0.022138447,-1,0,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
531,2539.299957,0.994253671,60,1.661142963,100,1.694187339,102,1.994212143,120,2.026986867,122,0,2.09407743,left,2,1,0,-1,-1,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
532,2541.415455,1.045762417,63,1.811594829,109,1.84521492,111,2.179401963,131,2.211750591,133,2,2.295609671,left,2,0,0.022138447,-1,0,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
533,2543.731906,1.178830232,71,1.862485195,112,1.896095614,114,2.561661105,154,2.595134422,156,22,2.629446848,left,5,1,0.022138447,-1,-1,right,0.495664511,30,0.962199158,s,0,1,right,TRUE,60.08401695,4,714
534,2547.365441,1.045708373,63,1.628124186,98,1.661842125,100,2.628523545,158,2.662891721,160,40,2.778555573,left,6,0,0.022138447,-1,0,right,0.493512411,30,1.160853399,s,0,1,right,TRUE,60.08401695,4,714
535,2551.349634,1.17687838,71,1.760794348,106,1.79355485,108,2.110233824,127,2.143415871,129,1,2.177680511,left,1,1,0.022138447,-1,-1,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
536,2553.549694,1.060597855,64,1.577010817,95,1.610585965,97,2.460738256,148,2.493582953,150,33,2.628026906,down,4,1,0.022138447,0,0,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
537,2556.199956,1.010601211,61,1.56158203,94,1.594063208,96,2.311126635,139,2.344031635,141,25,2.361289394,left,3,1,0,-1,-1,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
538,2558.586797,1.088634887,65,1.755245993,105,1.789022527,107,2.239504886,134,2.344031635,141,9,2.239504886,left,1,1,0.022138447,-1,-1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
539,2560.848611,1.044800429,63,1.462178109,88,1.494833936,90,2.16170161,130,2.194738591,132,22,2.228598751,left,3,1,0.015538447,-1,-1,right,0.496224865,30,1.130417939,d,0,1,bottom,FALSE,60.08401695,4,714
540,2564.248693,1.145243706,69,1.712182376,103,1.745123215,105,2.562691928,154,2.595787505,156,31,2.679102728,left,4,0,0.015538447,-1,1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
541,2566.952351,1.124594241,68,1.807593846,109,1.840966471,111,2.723991335,164,2.758461342,166,35,2.826121362,down,5,1,0.015538447,0,0,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
542,2569.803842,1.105439812,66,1.822136308,109,1.856664911,111,2.571800949,154,2.605542212,156,25,2.705999711,right,4,1,0.015538447,1,1,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
543,2572.532547,1.128712415,68,1.91158641,115,1.944955052,117,2.678538961,161,2.711343268,163,26,2.829207574,down,4,1,0.015538447,0,0,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
544,2575.382123,1.19536266,72,1.761246614,106,1.794458243,108,2.095373355,126,2.12978363,128,0,2.12978363,right,1,1,0.015538447,1,1,bottom,0.494979002,30,1.16159409,d,0,1,right,FALSE,60.08401695,4,714
545,2578.715429,1.078650918,65,1.646185783,99,1.678690285,101,2.711442823,163,2.74514654,165,44,2.77870519,down,6,1,0.015538447,0,0,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
546,2581.515368,1.178593006,71,1.862289498,112,1.895947703,114,2.978983604,179,3.011694612,181,47,3.112294902,left,6,1,0.015538447,-1,-1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
547,2584.64916,0.993960126,60,1.59510484,96,1.628966139,98,2.511168961,151,2.544353283,153,35,2.61164694,down,5,1,0.015538447,0,0,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
548,2587.281554,1.077761748,65,1.593896524,96,1.62763665,98,2.410527142,145,2.544353283,153,29,2.427790022,down,4,0,0.015538447,0,1,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
549,2589.731988,1.178764241,71,1.595180502,96,1.628896734,98,2.062010402,124,2.095396679,126,8,2.229987405,down,2,0,0.015538447,0,-1,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
550,2591.98572,1.141487344,69,1.757415728,106,1.790736015,108,2.641169905,159,2.674696129,161,33,2.724772417,left,4,0,0.015538447,-1,0,right,0.497087298,30,1.232538864,d,0,0,right,TRUE,60.08401695,4,714
551,2595.985725,1.139929162,68,1.889798603,113,1.923698585,115,2.656074178,159,2.68988257,161,26,2.724432791,left,3,1,0,-1,-1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
552,2598.733939,1.042773484,63,1.726444376,104,1.759023403,106,2.325847727,140,2.359041721,142,16,2.376354094,down,3,1,0.015538447,0,0,left,0.496212918,30,1.147191006,d,0,1,bottom,FALSE,60.08401695,4,714
553,2602.300329,1.024483194,62,1.724805412,104,1.758143334,106,2.54118572,153,2.575120974,155,29,2.575120974,down,4,1,0.015538447,0,0,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
554,2604.899133,0.994873189,60,1.644377859,99,1.677736262,101,2.561959771,154,2.594392025,156,35,2.661562801,right,3,1,0.015538447,1,1,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
555,2607.583103,1.060213287,64,1.759452913,106,1.793136149,108,2.160523444,130,2.19408949,132,4,2.228393952,down,2,0,0.015538447,0,-1,right,0.492644859,30,0.893863301,d,0,1,left,FALSE,60.08401695,4,714
556,2610.750159,1.160828368,70,1.759575792,106,1.792689004,108,2.30962136,139,2.19408949,132,13,2.32667432,right,2,0,0.013063447,1,0,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
557,2613.099127,1.160962625,70,1.711293774,103,1.744150418,105,2.260994597,136,2.294235808,138,13,2.411053932,left,3,1,0.013063447,-1,-1,bottom,0.496246483,30,0.946607669,d,0,1,left,FALSE,60.08401695,4,714
558,2616.495382,1.116049557,67,1.682123519,101,1.715829511,103,2.699185581,162,2.732431344,164,41,2.81562255,down,6,1,0.013063447,0,0,right,0.497093556,30,0.880283397,d,0,1,bottom,FALSE,60.08401695,4,714
559,2620.229064,1.098383905,66,1.798394942,108,1.832149858,110,2.365010485,142,2.398115163,144,14,2.432735926,down,3,1,0.013063447,0,0,right,0.496792614,30,0.897722062,s,0,1,right,TRUE,60.08401695,4,714
560,2623.602281,1.004005534,61,1.737605372,105,1.770430158,107,2.787274906,168,2.821016738,170,43,2.954850843,down,6,1,0.013063447,0,0,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
561,2629.977662,1.199897259,72,1.98292656,119,2.016114296,121,2.399506092,144,2.433007854,146,5,2.533844801,down,2,0,0.013063447,0,1,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
562,2632.531462,1.029154895,62,1.763244545,106,1.794882633,108,2.345447595,141,2.379354404,143,15,2.462647441,right,3,0,0.013063447,1,-1,bottom,0.495365277,30,1.078247009,d,0,1,left,FALSE,60.08401695,4,714
563,2636.113191,1.164155789,70,1.964412698,118,1.99781718,120,2.580834307,155,2.614140941,157,17,2.731082513,left,3,1,0.013063447,-1,-1,right,0.496553682,30,1.34660016,d,0,1,bottom,FALSE,60.08401695,4,714
564,2640.232174,1.111350549,67,1.878138124,113,1.911283193,115,2.944460121,177,2.97841813,179,44,3.095229995,down,6,1,0.013063447,0,0,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
565,2643.348685,1.095030885,66,1.82839179,110,1.861462905,112,2.862632536,172,2.894883884,174,42,3.012666272,left,6,1,0.013063447,-1,-1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
566,2646.383296,1.159592745,70,1.693535395,102,1.727103147,104,2.126631995,128,2.159428906,130,6,2.310065661,right,2,1,0.013063447,1,1,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
567,2648.716093,1.160230468,70,1.57722927,95,1.610919902,97,2.327293269,140,2.360850782,142,25,2.428011887,left,4,0,0.013063447,-1,1,bottom,0.493237639,30,0.927158557,d,0,1,left,FALSE,60.08401695,4,714
568,2652.116642,1.009705214,61,1.425673762,86,1.459387149,88,2.409229511,145,2.442411558,147,39,2.71011504,down,4,1,0.013063447,0,0,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
569,2654.849548,1.143230983,69,1.727339804,104,1.760681709,106,2.776682797,167,2.812126739,169,43,2.911988613,down,6,1,0.013063447,0,0,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
570,2657.785001,1.007724349,61,1.52402012,92,1.55701671,94,2.590965618,156,2.812126739,169,44,2.60811472,left,5,1,0,-1,-1,bottom,0.494626861,30,0.927686484,d,0,1,right,FALSE,60.08401695,4,714
571,2661.363514,1.113560107,67,1.813551232,109,1.847286807,111,2.613839431,157,2.646920785,159,28,2.714191685,down,4,0,0.013063447,0,-1,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
572,2664.099724,1.194774431,72,1.79418916,108,1.826773875,110,2.376681204,143,2.410661399,145,15,2.561255488,down,3,1,0.013063447,0,0,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
573,2666.681713,1.011686079,61,1.411580152,85,1.444878821,87,2.161668614,130,2.194789791,132,25,2.295148872,right,3,0,0.010588447,1,0,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
574,2668.996821,1.146935576,69,1.563234647,94,1.596668711,96,2.514107262,151,2.547482162,153,37,2.547482162,left,4,0,0.010588447,-1,0,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
575,2671.566469,1.174663702,71,1.658336074,100,1.691609143,102,2.174737658,131,2.547482162,153,11,2.192415825,right,2,1,0.010588447,1,1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
576,2673.78305,1.075839478,65,1.776970085,107,1.809868257,109,2.209435789,133,2.243035968,135,6,2.393078806,left,2,0,0.010588447,-1,1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
577,2676.199483,1.110791333,67,1.676912513,101,1.710863127,103,2.043679721,123,2.077409607,125,2,2.177146895,left,1,1,0.010588447,-1,-1,bottom,0.495443783,30,0.92941647,s,0,1,bottom,TRUE,60.08401695,4,714
578,2679.348572,1.17766572,71,1.644798267,99,1.678605521,101,2.494444817,150,2.077409607,125,31,2.494444817,right,3,1,0.010588447,1,1,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
579,2681.865127,1.177652635,71,1.711168619,103,1.744403004,105,2.561169017,154,2.594860788,156,31,2.628005288,down,4,1,0.010588447,0,0,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
580,2684.514922,1.095892749,66,1.628431954,98,1.66208504,100,1.978582538,119,2.011856176,121,1,2.112082707,right,1,0,0.010588447,1,0,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
581,2686.646475,1.147269513,69,1.914241975,115,1.947201587,117,2.481660786,149,2.011856176,121,14,2.481660786,right,3,1,0.010588447,1,1,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
582,2689.148828,1.144351691,69,1.611278301,97,1.644303335,99,2.110939813,127,2.144123567,129,10,2.178077594,down,1,0,0.010588447,0,1,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
583,2691.347829,1.162996966,70,1.729106768,104,1.762966928,106,2.212566944,133,2.144123567,129,9,2.212566944,left,2,1,0.010588447,-1,-1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
584,2693.580242,1.046941151,63,1.713445874,103,1.746765023,105,2.396999576,144,2.430212912,146,21,2.480734069,down,3,1,0,0,0,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
585,2696.081837,1.145020702,69,1.711579925,103,1.745130611,105,2.078070085,125,2.111703259,127,2,2.212642606,right,2,1,0.010588447,1,1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
586,2698.315293,1.111868805,67,1.811712589,109,1.844905445,111,2.278005459,137,2.311694954,139,8,2.512124122,right,2,1,0.010588447,1,1,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
587,2700.850178,1.043238265,63,1.526453251,92,1.56030374,94,2.460073796,148,2.493044786,150,36,2.64323781,left,4,1,0.010588447,-1,-1,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
588,2703.513571,1.112805194,67,1.896454582,114,1.929107564,116,2.579756266,155,2.493044786,150,21,2.579756266,down,2,1,0.010588447,0,0,right,0.493829282,30,0.8601721,s,0,1,right,TRUE,60.08401695,4,714
589,2706.998481,1.194726644,72,1.827444024,110,1.861078906,112,2.344475935,141,2.378283759,143,11,2.478707693,down,2,1,0.010588447,0,0,right,0.495940991,30,1.480180542,s,0,1,right,TRUE,60.08401695,4,714
590,2710.998624,1.011388551,61,1.411160314,85,1.444159179,87,2.394361077,144,2.428466428,146,39,2.528235005,left,5,1,0.008113447,-1,-1,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
591,2713.54928,1.060935774,64,1.810735241,109,1.843788151,111,2.660836901,160,2.694056495,162,31,2.793959898,left,6,1,0.008113447,-1,-1,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
592,2716.364969,1.010444198,61,1.626674661,98,1.6597179,100,2.376858696,143,2.409849029,145,25,2.510741726,right,3,0,0.008113447,1,-1,bottom,0.496592366,30,0.897964977,d,0,1,right,FALSE,60.08401695,4,714
593,2719.817659,1.025866159,62,1.558449737,94,1.592475444,96,2.475439437,149,2.509033927,151,35,2.526074941,left,4,1,0.008113447,-1,-1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
594,2722.365474,1.027338439,62,1.477740585,89,1.511246329,91,2.061385195,124,2.094671917,126,15,2.178092954,right,3,0,0.008113447,1,0,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
595,2724.565199,1.059382143,64,1.759665108,106,1.793123065,108,2.359826785,142,2.393395676,144,16,2.510276377,right,3,1,0.008113447,1,1,bottom,0.49418768,30,1.095404075,d,0,1,left,FALSE,60.08401695,4,714
596,2728.214783,0.995572352,60,1.728914484,104,1.762803089,106,2.428523886,146,2.461811746,148,22,2.495960333,right,3,1,0.008113447,1,1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
597,2730.731291,1.095009267,66,1.878605749,113,1.911777556,115,2.478885755,149,2.511921029,151,16,2.645157235,left,3,1,0.008113447,-1,-1,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
598,2733.396633,1.196935064,72,1.813798129,109,1.846713937,111,2.863935288,172,2.897223148,174,43,2.897223148,right,5,1,0.008113447,1,1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
599,2736.315041,0.994959091,60,1.527877175,92,1.56131067,94,2.127964897,128,2.16162481,130,16,2.278048126,right,2,1,0.008113447,1,1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
600,2738.615173,1.095007561,66,1.545337458,93,1.57824644,95,2.2442824,135,2.277400163,137,22,2.344736486,left,3,1,0.008113447,-1,-1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
601,2740.979178,1.164418046,70,1.781466568,107,1.814537114,109,2.465002634,148,2.277400163,137,21,2.465002634,left,2,1,0.008113447,-1,-1,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
602,2743.46656,1.009632397,61,1.693574648,102,1.726246972,104,2.443341688,147,2.476486758,149,25,2.576805449,right,4,1,0.008113447,1,1,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
603,2746.064795,1.095163436,66,1.495304975,90,1.52827312,92,2.478340192,149,2.511707697,151,39,2.528890363,left,5,1,0.008113447,-1,-1,bottom,0.495696369,30,1.797112101,d,0,1,left,FALSE,60.08401695,4,714
604,2750.433873,1.14136162,68,1.824542131,109,1.857742952,111,2.457314693,147,2.490637825,149,18,2.575361044,left,2,1,0.008113447,-1,-1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
605,2753.032843,1.076292312,65,1.643577435,99,1.676803856,101,2.059876506,124,2.490637825,149,5,2.077641144,right,1,1,0.008113447,1,1,bottom,0.49439248,30,1.278961189,s,0,1,bottom,TRUE,60.08401695,4,714
606,2756.432089,1.195177203,72,1.928502268,116,1.961503409,118,2.495063198,150,2.528513191,152,14,2.661998569,down,3,1,0,0,0,left,0.496578144,30,1.697455027,d,0,1,bottom,FALSE,60.08401695,4,714
607,2760.832515,1.127290197,68,1.860265966,112,1.893640297,114,2.778399129,167,2.81022438,169,35,2.827599331,right,4,1,-0.006736553,1,1,left,0.49585964,30,1.379917033,s,0,1,left,TRUE,60.08401695,4,714
608,2765.081715,1.144729432,69,1.711105473,103,1.744680621,105,2.294938953,138,2.328953851,140,15,2.328953851,right,2,1,-0.006736553,1,1,left,0.496018928,30,1.063082754,s,0,1,left,TRUE,60.08401695,4,714
609,2768.515884,1.194634484,72,1.843827973,111,1.876916723,113,2.560110319,154,2.594107012,156,23,2.66047452,down,3,1,-0.006736553,0,0,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
610,2771.1982,1.011526791,61,1.61172317,97,1.644504152,99,2.644634996,159,2.678094092,161,42,2.694430254,right,5,1,-0.006736553,1,1,left,0.498110157,30,0.849074819,s,0,1,left,TRUE,60.08401695,4,714
611,2774.780941,0.995811853,60,1.712409362,103,1.745842858,105,2.811886669,169,2.845497657,171,46,2.895989232,down,6,1,-0.006736553,0,0,left,0.494283822,30,0.828079471,s,0,1,left,TRUE,60.08401695,4,714
612,2778.547066,1.02960773,62,1.613581156,97,1.646151649,99,1.946199208,117,2.845497657,171,0,1.96428925,right,1,1,0,1,1,bottom,0.495386894,30,1.011446009,d,0,1,left,FALSE,60.08401695,4,714
613,2781.56264,1.064507247,64,1.630514649,98,1.663898652,100,2.230737767,134,2.263961912,136,16,2.380796533,down,3,1,0,0,0,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
614,2783.965532,1.110889182,67,1.643704866,99,1.676911944,101,2.29383645,138,2.326889359,140,19,2.461177437,down,3,0,-0.006736553,0,-1,right,0.495406806,30,1.079739199,d,0,1,left,FALSE,60.08401695,4,714
615,2787.548021,1.011779945,61,1.661765894,100,1.694625951,102,2.544884624,153,2.57844555,155,33,2.59530452,left,4,0,-0.006736553,-1,1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
616,2790.165226,1.194823924,72,1.811101036,109,1.844799063,111,2.777549781,167,2.811275684,169,38,2.877572081,right,5,0,-0.006736553,1,0,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
617,2793.062669,1.197947114,72,1.847838627,111,1.880929084,113,2.414765351,145,2.811275684,169,14,2.414765351,down,2,1,-0.006736553,0,0,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
618,2795.498504,1.178594143,71,1.711019571,103,1.744222667,105,2.611517802,157,2.644411424,159,34,2.711939461,right,4,1,-0.006736553,1,1,left,0.495085953,30,0.86258987,s,0,1,left,TRUE,60.08401695,4,714
619,2799.115717,0.994461884,60,1.693970024,102,1.726806188,104,2.743723753,165,2.776946191,167,43,2.827305785,left,5,1,-0.006736553,-1,-1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
620,2801.964548,1.195438891,72,1.861152861,112,1.895008471,114,2.295849741,138,2.328384395,140,6,2.462228172,right,2,1,0,1,1,left,0.495842004,30,0.980600381,d,0,1,bottom,FALSE,60.08401695,4,714
621,2805.449751,1.025457129,62,1.592280316,96,1.625646114,98,2.642555714,159,2.675698508,161,43,2.826488294,right,5,0,-0.006736553,1,0,left,0.495068887,30,1.429934157,d,0,0,left,TRUE,60.08401695,4,714
622,2809.750118,1.12529511,68,1.841823784,111,1.875294826,113,2.525142535,152,2.558777985,154,21,2.692235487,down,4,1,0,0,0,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
623,2812.465958,1.127039887,68,1.659839642,100,1.693462008,102,2.360767724,142,2.393973096,144,22,2.494523893,down,4,1,-0.006736553,0,0,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
624,2814.982121,1.076688827,65,1.843450232,111,1.877057238,113,2.311074298,139,2.393973096,144,8,2.311074298,right,2,1,-0.006736553,1,1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
625,2817.315557,1.193620728,72,1.759524024,106,1.793266993,108,2.210256693,133,2.243773815,135,7,2.360801289,right,2,0,-0.006736553,1,0,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
626,2819.699491,1.193178702,72,1.960336622,118,1.993260394,120,2.510173408,151,2.543257607,153,13,2.593794124,down,3,1,-0.006736553,0,0,right,0.494812318,30,0.911793485,d,0,1,left,FALSE,60.08401695,4,714
